"","21992859",16033990,"12/08/10","FRASER 1ST CUT","MMG SILAGE","","",76.4,23.6,13.1,12.1,1.0,13.1,39.3,61.6,3.4,62,.55,.59,.33,-1,-1,.41,.23,.23,2.14,.143,849,29,9,181,.9,.20,88,8.55,-1,-1,74,.60,-1,-1,1.29,-1,8,62,-1,"","","","","","",5.9,2.2,-1,-1,-1,-1,-1,-1,2.0,-1,-1,-1,-1,49,68,-1,73,56,-1,76,61,-1,-1,-1,-1,15.6,6.7,-1,-1,-1,-1,-1,-1,-1,123,2381,7.96,4.74,-1,5.6,"","","","","","","","","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"","21992859",16034000,"12/08/10","BOYER SILAGE","MMG SILAGE","","",45.4,54.6,13.9,12.9,1.0,13.9,34.4,54.0,3.3,67,.65,.67,.41,-1,-1,.38,.27,.19,2.81,.081,1070,26,8,328,.3,.19,107,8.52,-1,-1,78,.85,-1,-1,.49,-1,7,53,-1,"","","","","","",4.1,3.0,-1,-1,-1,-1,-1,-1,1.1,-1,-1,-1,-1,60,78,-1,82,67,-1,85,72,-1,-1,-1,-1,23.3,16.9,-1,-1,-1,-1,-1,-1,-1,163,2922,5.14,6.25,-1,14.8,"","","","","","","","","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"","21992859",16034010,"12/08/10","FRASER 2ND CUTTING","MMG SILAGE","","",66.0,34.0,13.5,12.0,1.4,13.5,41.2,59.3,3.0,56,.51,.50,.25,-1,-1,.53,.19,.27,1.45,.336,4000,35,14,173,1.4,.18,89,14.48,-1,-1,83,.77,-1,-1,.67,-1,9,66,-1,"","","","","","",5.9,2.3,-1,-1,-1,-1,-1,-1,2.8,-1,-1,-1,-1,50,70,-1,76,60,-1,79,64,-1,-1,-1,-1,12.1,6.5,-1,-1,-1,-1,-1,-1,-1,101,2090,7.49,5.37,-1,5.1,"","","","","","","","","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"","","","","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
